date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,fiscal_year,quarter,month,year
2023-06-01,Assam,4-Wheelers,28,6751,2024,Q1,6,2023
2023-06-01,Bihar,4-Wheelers,52,6134,2024,Q1,6,2023
2023-06-01,Chandigarh,4-Wheelers,77,2597,2024,Q1,6,2023
2023-06-01,Chhattisgarh,4-Wheelers,114,3650,2024,Q1,6,2023
2023-06-01,Delhi,4-Wheelers,935,15723,2024,Q1,6,2023
2023-06-01,Goa,4-Wheelers,75,1699,2024,Q1,6,2023
2023-06-01,Gujarat,4-Wheelers,698,24829,2024,Q1,6,2023
2023-06-01,Haryana,4-Wheelers,263,21135,2024,Q1,6,2023
2023-06-01,Himachal Pradesh,4-Wheelers,19,3448,2024,Q1,6,2023
2023-06-01,Jammu and Kashmir,4-Wheelers,18,4437,2024,Q1,6,2023
2023-06-01,Jharkhand,4-Wheelers,48,4320,2024,Q1,6,2023
2023-06-01,Karnataka,4-Wheelers,1142,24603,2024,Q1,6,2023
2023-06-01,Kerala,4-Wheelers,885,14389,2024,Q1,6,2023
2023-06-01,Madhya Pradesh,4-Wheelers,107,10927,2024,Q1,6,2023
2023-06-01,Maharashtra,4-Wheelers,1360,36069,2024,Q1,6,2023
2023-06-01,Meghalaya,4-Wheelers,2,950,2024,Q1,6,2023
2023-06-01,Odisha,4-Wheelers,89,5873,2024,Q1,6,2023
2023-06-01,Puducherry,4-Wheelers,8,910,2024,Q1,6,2023
2023-06-01,Punjab,4-Wheelers,76,10547,2024,Q1,6,2023
2023-06-01,Rajasthan,4-Wheelers,380,15534,2024,Q1,6,2023
2023-06-01,Tamil Nadu,4-Wheelers,572,22976,2024,Q1,6,2023
2023-06-01,Tripura,4-Wheelers,2,375,2024,Q1,6,2023
2023-06-01,Uttar Pradesh,4-Wheelers,393,30578,2024,Q1,6,2023
2023-06-01,Uttarakhand,4-Wheelers,42,4393,2024,Q1,6,2023
2023-06-01,West Bengal,4-Wheelers,247,8471,2024,Q1,6,2023
2023-06-01,Andhra Pradesh,2-Wheelers,1004,45618,2024,Q1,6,2023
2023-06-01,Assam,2-Wheelers,177,31855,2024,Q1,6,2023
2023-06-01,Bihar,2-Wheelers,520,90944,2024,Q1,6,2023
2023-06-01,Chandigarh,2-Wheelers,135,2638,2024,Q1,6,2023
2023-06-01,Chhattisgarh,2-Wheelers,1245,30378,2024,Q1,6,2023
2023-06-01,DNH and DD,2-Wheelers,5,765,2024,Q1,6,2023
2023-06-01,Delhi,2-Wheelers,1787,28279,2024,Q1,6,2023
2023-06-01,Goa,2-Wheelers,531,3485,2024,Q1,6,2023
2023-06-01,Gujarat,2-Wheelers,4019,80898,2024,Q1,6,2023
2023-06-01,Haryana,2-Wheelers,408,33317,2024,Q1,6,2023
2023-06-01,Himachal Pradesh,2-Wheelers,59,5397,2024,Q1,6,2023
2023-06-01,Jammu and Kashmir,2-Wheelers,166,7915,2024,Q1,6,2023
2023-06-01,Jharkhand,2-Wheelers,390,36415,2024,Q1,6,2023
2023-06-01,Karnataka,2-Wheelers,7730,101825,2024,Q1,6,2023
2023-06-01,Kerala,2-Wheelers,4020,38025,2024,Q1,6,2023
2023-06-01,Ladakh,2-Wheelers,2,208,2024,Q1,6,2023
2023-06-01,Madhya Pradesh,2-Wheelers,1671,78536,2024,Q1,6,2023
2023-06-01,Maharashtra,2-Wheelers,8451,119809,2024,Q1,6,2023
2023-06-01,Manipur,2-Wheelers,4,270,2024,Q1,6,2023
2023-06-01,Mizoram,2-Wheelers,4,1795,2024,Q1,6,2023
2023-06-01,Odisha,2-Wheelers,2131,43202,2024,Q1,6,2023
2023-06-01,Puducherry,2-Wheelers,140,3591,2024,Q1,6,2023
2023-06-01,Punjab,2-Wheelers,534,30214,2024,Q1,6,2023
2023-06-01,Rajasthan,2-Wheelers,3261,69235,2024,Q1,6,2023
2023-06-01,Tamil Nadu,2-Wheelers,4720,121451,2024,Q1,6,2023
2023-06-01,Tripura,2-Wheelers,8,2709,2024,Q1,6,2023
2023-06-01,Uttar Pradesh,2-Wheelers,1932,219233,2024,Q1,6,2023
2023-06-01,Uttarakhand,2-Wheelers,324,13374,2024,Q1,6,2023
2023-06-01,West Bengal,2-Wheelers,462,64854,2024,Q1,6,2023
2023-07-01,Sikkim,2-Wheelers,0,423,2024,Q2,7,2023
2023-07-01,Sikkim,4-Wheelers,0,371,2024,Q2,7,2023
2023-07-01,Andaman & Nicobar Island,2-Wheelers,0,424,2024,Q2,7,2023
2023-07-01,Arunachal Pradesh,2-Wheelers,0,1315,2024,Q2,7,2023
2023-07-01,Ladakh,4-Wheelers,0,301,2024,Q2,7,2023
2023-07-01,Mizoram,4-Wheelers,0,439,2024,Q2,7,2023
2023-07-01,Ladakh,2-Wheelers,1,117,2024,Q2,7,2023
2023-07-01,Nagaland,2-Wheelers,1,599,2024,Q2,7,2023
2023-07-01,Nagaland,4-Wheelers,1,739,2024,Q2,7,2023
2023-07-01,Andaman & Nicobar Island,4-Wheelers,3,163,2024,Q2,7,2023
2023-07-01,Andhra Pradesh,4-Wheelers,157,6820,2024,Q2,7,2023
2023-07-01,Arunachal Pradesh,4-Wheelers,2,1069,2024,Q2,7,2023
2023-07-01,Assam,4-Wheelers,23,7381,2024,Q2,7,2023
2023-07-01,Bihar,4-Wheelers,58,5189,2024,Q2,7,2023
2023-07-01,Chandigarh,4-Wheelers,71,2326,2024,Q2,7,2023
2023-07-01,Chhattisgarh,4-Wheelers,94,3346,2024,Q2,7,2023
2023-07-01,DNH and DD,4-Wheelers,4,391,2024,Q2,7,2023
2023-07-01,Delhi,4-Wheelers,831,15285,2024,Q2,7,2023
2023-07-01,Goa,4-Wheelers,84,1739,2024,Q2,7,2023
2023-07-01,Gujarat,4-Wheelers,692,27755,2024,Q2,7,2023
2023-07-01,Haryana,4-Wheelers,92,11915,2024,Q2,7,2023
2023-07-01,Himachal Pradesh,4-Wheelers,12,3956,2024,Q2,7,2023
2023-07-01,Jammu and Kashmir,4-Wheelers,11,4435,2024,Q2,7,2023
2023-07-01,Jharkhand,4-Wheelers,31,4010,2024,Q2,7,2023
2023-07-01,Karnataka,4-Wheelers,1221,23154,2024,Q2,7,2023
2023-07-01,Kerala,4-Wheelers,871,14002,2024,Q2,7,2023
2023-07-01,Madhya Pradesh,4-Wheelers,138,10811,2024,Q2,7,2023
2023-07-01,Maharashtra,4-Wheelers,1103,36082,2024,Q2,7,2023
2023-07-01,Manipur,4-Wheelers,6,427,2024,Q2,7,2023
2023-07-01,Meghalaya,4-Wheelers,3,1030,2024,Q2,7,2023
2023-07-01,Odisha,4-Wheelers,134,5745,2024,Q2,7,2023
2023-07-01,Puducherry,4-Wheelers,7,809,2024,Q2,7,2023
2023-07-01,Punjab,4-Wheelers,92,10766,2024,Q2,7,2023
2023-07-01,Rajasthan,4-Wheelers,405,14064,2024,Q2,7,2023
2023-07-01,Tamil Nadu,4-Wheelers,630,20553,2024,Q2,7,2023
2023-07-01,Tripura,4-Wheelers,2,578,2024,Q2,7,2023
2023-07-01,Uttar Pradesh,4-Wheelers,420,29214,2024,Q2,7,2023
2023-07-01,Uttarakhand,4-Wheelers,53,4216,2024,Q2,7,2023
2023-07-01,West Bengal,4-Wheelers,179,8111,2024,Q2,7,2023
2023-07-01,Andhra Pradesh,2-Wheelers,1361,50877,2024,Q2,7,2023
2023-07-01,Assam,2-Wheelers,168,32074,2024,Q2,7,2023
2023-07-01,Bihar,2-Wheelers,614,69583,2024,Q2,7,2023
2023-07-01,Chandigarh,2-Wheelers,134,1813,2024,Q2,7,2023
2023-07-01,Chhattisgarh,2-Wheelers,1584,28753,2024,Q2,7,2023
2023-07-01,DNH and DD,2-Wheelers,5,856,2024,Q2,7,2023
2023-07-01,Delhi,2-Wheelers,2068,31269,2024,Q2,7,2023
2023-07-01,Goa,2-Wheelers,517,2877,2024,Q2,7,2023
2023-07-01,Gujarat,2-Wheelers,5300,98394,2024,Q2,7,2023
2023-07-01,Haryana,2-Wheelers,152,15523,2024,Q2,7,2023
2023-07-01,Himachal Pradesh,2-Wheelers,40,5450,2024,Q2,7,2023
2023-07-01,Jammu and Kashmir,2-Wheelers,116,8604,2024,Q2,7,2023
2023-07-01,Jharkhand,2-Wheelers,447,32370,2024,Q2,7,2023
2023-07-01,Karnataka,2-Wheelers,9632,95036,2024,Q2,7,2023
2023-07-01,Kerala,2-Wheelers,3937,34948,2024,Q2,7,2023
2023-07-01,Madhya Pradesh,2-Wheelers,1971,69937,2024,Q2,7,2023
2023-07-01,Maharashtra,2-Wheelers,9822,126943,2024,Q2,7,2023
2023-07-01,Manipur,2-Wheelers,6,1145,2024,Q2,7,2023
2023-07-01,Meghalaya,2-Wheelers,20,2030,2024,Q2,7,2023
2023-07-01,Mizoram,2-Wheelers,6,1721,2024,Q2,7,2023
2023-07-01,Odisha,2-Wheelers,2805,38394,2024,Q2,7,2023
2023-07-01,Puducherry,2-Wheelers,189,3909,2024,Q2,7,2023
2023-07-01,Punjab,2-Wheelers,445,33588,2024,Q2,7,2023
2023-07-01,Rajasthan,2-Wheelers,3763,76511,2024,Q2,7,2023
2023-07-01,Tamil Nadu,2-Wheelers,5839,119322,2024,Q2,7,2023
2023-07-01,Tripura,2-Wheelers,6,2942,2024,Q2,7,2023
2023-07-01,Uttar Pradesh,2-Wheelers,2326,158970,2024,Q2,7,2023
2023-07-01,Uttarakhand,2-Wheelers,408,13216,2024,Q2,7,2023
2023-07-01,West Bengal,2-Wheelers,509,67367,2024,Q2,7,2023
2023-08-01,Sikkim,2-Wheelers,0,465,2024,Q2,8,2023
2023-08-01,Sikkim,4-Wheelers,0,460,2024,Q2,8,2023
2023-08-01,Andaman & Nicobar Island,2-Wheelers,0,477,2024,Q2,8,2023
2023-08-01,Arunachal Pradesh,2-Wheelers,0,1292,2024,Q2,8,2023
2023-08-01,Ladakh,2-Wheelers,0,63,2024,Q2,8,2023
2023-08-01,Ladakh,4-Wheelers,0,278,2024,Q2,8,2023
2023-08-01,Mizoram,4-Wheelers,0,410,2024,Q2,8,2023
2023-08-01,Nagaland,2-Wheelers,0,592,2024,Q2,8,2023
2023-08-01,Nagaland,4-Wheelers,0,760,2024,Q2,8,2023
2023-08-01,DNH and DD,4-Wheelers,1,357,2024,Q2,8,2023
2023-08-01,Andaman & Nicobar Island,4-Wheelers,3,183,2024,Q2,8,2023
2023-08-01,Andhra Pradesh,4-Wheelers,104,7397,2024,Q2,8,2023
2023-08-01,Arunachal Pradesh,4-Wheelers,4,1121,2024,Q2,8,2023
2023-08-01,Assam,4-Wheelers,27,7557,2024,Q2,8,2023
2023-08-01,Bihar,4-Wheelers,53,5334,2024,Q2,8,2023
2023-08-01,Chandigarh,4-Wheelers,80,1937,2024,Q2,8,2023
2023-08-01,Chhattisgarh,4-Wheelers,107,3859,2024,Q2,8,2023
2023-08-01,Delhi,4-Wheelers,440,15852,2024,Q2,8,2023
2023-08-01,Goa,4-Wheelers,98,2177,2024,Q2,8,2023
2023-08-01,Gujarat,4-Wheelers,512,25572,2024,Q2,8,2023
2023-08-01,Haryana,4-Wheelers,189,24414,2024,Q2,8,2023
2023-08-01,Himachal Pradesh,4-Wheelers,11,3975,2024,Q2,8,2023
2023-08-01,Jammu and Kashmir,4-Wheelers,15,4843,2024,Q2,8,2023
2023-08-01,Jharkhand,4-Wheelers,52,4040,2024,Q2,8,2023
2023-08-01,Karnataka,4-Wheelers,1196,28235,2024,Q2,8,2023
2023-08-01,Kerala,4-Wheelers,736,18189,2024,Q2,8,2023
2023-08-01,Madhya Pradesh,4-Wheelers,112,11479,2024,Q2,8,2023
2023-08-01,Maharashtra,4-Wheelers,1070,40169,2024,Q2,8,2023
2023-08-01,Manipur,4-Wheelers,6,458,2024,Q2,8,2023
2023-08-01,Meghalaya,4-Wheelers,3,1215,2024,Q2,8,2023
2023-08-01,Odisha,4-Wheelers,146,6282,2024,Q2,8,2023
2023-08-01,Puducherry,4-Wheelers,14,955,2024,Q2,8,2023
2023-08-01,Punjab,4-Wheelers,75,11493,2024,Q2,8,2023
2023-08-01,Rajasthan,4-Wheelers,396,14786,2024,Q2,8,2023
2023-08-01,Tamil Nadu,4-Wheelers,591,23537,2024,Q2,8,2023
2023-08-01,Tripura,4-Wheelers,2,466,2024,Q2,8,2023
2023-08-01,Uttar Pradesh,4-Wheelers,482,29829,2024,Q2,8,2023
2023-08-01,Uttarakhand,4-Wheelers,50,4283,2024,Q2,8,2023
2023-08-01,West Bengal,4-Wheelers,178,9101,2024,Q2,8,2023
2023-08-01,Andhra Pradesh,2-Wheelers,1568,56399,2024,Q2,8,2023
2023-08-01,Assam,2-Wheelers,147,31641,2024,Q2,8,2023
2023-08-01,Bihar,2-Wheelers,713,58346,2024,Q2,8,2023
2023-08-01,Chandigarh,2-Wheelers,125,1789,2024,Q2,8,2023
2023-08-01,Chhattisgarh,2-Wheelers,2088,28699,2024,Q2,8,2023
2023-08-01,DNH and DD,2-Wheelers,6,606,2024,Q2,8,2023
2023-08-01,Delhi,2-Wheelers,2116,33120,2024,Q2,8,2023
2023-08-01,Goa,2-Wheelers,689,4098,2024,Q2,8,2023
2023-08-01,Gujarat,2-Wheelers,5755,87134,2024,Q2,8,2023
2023-08-01,Haryana,2-Wheelers,399,38102,2024,Q2,8,2023
2023-08-01,Himachal Pradesh,2-Wheelers,64,5345,2024,Q2,8,2023
2023-08-01,Jammu and Kashmir,2-Wheelers,98,8650,2024,Q2,8,2023
2023-08-01,Jharkhand,2-Wheelers,455,27909,2024,Q2,8,2023
2023-08-01,Karnataka,2-Wheelers,9720,101545,2024,Q2,8,2023
2023-08-01,Kerala,2-Wheelers,4798,49548,2024,Q2,8,2023
2023-08-01,Madhya Pradesh,2-Wheelers,3907,73963,2024,Q2,8,2023
2023-08-01,Maharashtra,2-Wheelers,12043,133378,2024,Q2,8,2023
2023-08-01,Manipur,2-Wheelers,8,846,2024,Q2,8,2023
2023-08-01,Meghalaya,2-Wheelers,15,2060,2024,Q2,8,2023
2023-08-01,Mizoram,2-Wheelers,4,1908,2024,Q2,8,2023
2023-08-01,Odisha,2-Wheelers,2737,36033,2024,Q2,8,2023
2023-08-01,Puducherry,2-Wheelers,197,4141,2024,Q2,8,2023
2023-08-01,Punjab,2-Wheelers,642,34784,2024,Q2,8,2023
2023-08-01,Rajasthan,2-Wheelers,4313,76171,2024,Q2,8,2023
2023-08-01,Tamil Nadu,2-Wheelers,6246,128997,2024,Q2,8,2023
2023-08-01,Tripura,2-Wheelers,33,3154,2024,Q2,8,2023
2023-08-01,Uttar Pradesh,2-Wheelers,2710,146984,2024,Q2,8,2023
2023-08-01,Uttarakhand,2-Wheelers,364,12790,2024,Q2,8,2023
2023-08-01,West Bengal,2-Wheelers,511,64154,2024,Q2,8,2023
2023-09-01,Sikkim,2-Wheelers,0,546,2024,Q2,9,2023
2023-09-01,Sikkim,4-Wheelers,0,509,2024,Q2,9,2023
2023-09-01,Andaman & Nicobar Island,2-Wheelers,0,379,2024,Q2,9,2023
2023-09-01,Arunachal Pradesh,2-Wheelers,0,1274,2024,Q2,9,2023
2023-09-01,Ladakh,2-Wheelers,0,40,2024,Q2,9,2023
2023-09-01,Ladakh,4-Wheelers,0,211,2024,Q2,9,2023
2023-09-01,Manipur,2-Wheelers,0,426,2024,Q2,9,2023
2023-09-01,Manipur,4-Wheelers,0,239,2024,Q2,9,2023
2023-09-01,Mizoram,4-Wheelers,0,415,2024,Q2,9,2023
2023-09-01,Nagaland,4-Wheelers,0,654,2024,Q2,9,2023
2023-09-01,Andaman & Nicobar Island,4-Wheelers,1,148,2024,Q2,9,2023
2023-09-01,Nagaland,2-Wheelers,1,531,2024,Q2,9,2023
2023-09-01,Andhra Pradesh,4-Wheelers,59,7044,2024,Q2,9,2023
2023-09-01,Arunachal Pradesh,4-Wheelers,4,1003,2024,Q2,9,2023
2023-09-01,Assam,4-Wheelers,23,8078,2024,Q2,9,2023
2023-09-01,Bihar,4-Wheelers,60,5210,2024,Q2,9,2023
2023-09-01,Chandigarh,4-Wheelers,54,1491,2024,Q2,9,2023
2023-09-01,Chhattisgarh,4-Wheelers,83,3993,2024,Q2,9,2023
2023-09-01,DNH and DD,4-Wheelers,6,468,2024,Q2,9,2023
2023-09-01,Delhi,4-Wheelers,380,15776,2024,Q2,9,2023
2023-09-01,Goa,4-Wheelers,69,2801,2024,Q2,9,2023
2023-09-01,Gujarat,4-Wheelers,633,36818,2024,Q2,9,2023
2023-09-01,Haryana,4-Wheelers,92,24045,2024,Q2,9,2023
2023-09-01,Himachal Pradesh,4-Wheelers,9,3683,2024,Q2,9,2023
2023-09-01,Jammu and Kashmir,4-Wheelers,9,4430,2024,Q2,9,2023
2023-09-01,Jharkhand,4-Wheelers,22,4600,2024,Q2,9,2023
2023-09-01,Karnataka,4-Wheelers,942,24184,2024,Q2,9,2023
2023-09-01,Kerala,4-Wheelers,773,21467,2024,Q2,9,2023
2023-09-01,Madhya Pradesh,4-Wheelers,117,11748,2024,Q2,9,2023
2023-09-01,Maharashtra,4-Wheelers,869,43063,2024,Q2,9,2023
2023-09-01,Meghalaya,4-Wheelers,3,1139,2024,Q2,9,2023
2023-09-01,Odisha,4-Wheelers,101,6354,2024,Q2,9,2023
2023-09-01,Puducherry,4-Wheelers,10,912,2024,Q2,9,2023
2023-09-01,Punjab,4-Wheelers,83,12368,2024,Q2,9,2023
2023-09-01,Rajasthan,4-Wheelers,375,16356,2024,Q2,9,2023
2023-09-01,Tamil Nadu,4-Wheelers,543,22461,2024,Q2,9,2023
2023-09-01,Tripura,4-Wheelers,3,470,2024,Q2,9,2023
2023-09-01,Uttar Pradesh,4-Wheelers,476,29087,2024,Q2,9,2023
2023-09-01,Uttarakhand,4-Wheelers,30,4234,2024,Q2,9,2023
2023-09-01,West Bengal,4-Wheelers,218,9011,2024,Q2,9,2023
2023-09-01,Andhra Pradesh,2-Wheelers,1388,53014,2024,Q2,9,2023
2023-09-01,Assam,2-Wheelers,257,32936,2024,Q2,9,2023
2023-09-01,Bihar,2-Wheelers,900,65102,2024,Q2,9,2023
2023-09-01,Chandigarh,2-Wheelers,134,1868,2024,Q2,9,2023
2023-09-01,Chhattisgarh,2-Wheelers,2178,30725,2024,Q2,9,2023
2023-09-01,DNH and DD,2-Wheelers,12,732,2024,Q2,9,2023
2023-09-01,Delhi,2-Wheelers,2002,31468,2024,Q2,9,2023
2023-09-01,Goa,2-Wheelers,560,5539,2024,Q2,9,2023
2023-09-01,Gujarat,2-Wheelers,7209,129851,2024,Q2,9,2023
2023-09-01,Haryana,2-Wheelers,321,44459,2024,Q2,9,2023
2023-09-01,Himachal Pradesh,2-Wheelers,68,5403,2024,Q2,9,2023
2023-09-01,Jammu and Kashmir,2-Wheelers,113,8372,2024,Q2,9,2023
2023-09-01,Jharkhand,2-Wheelers,524,31209,2024,Q2,9,2023
2023-09-01,Karnataka,2-Wheelers,10590,106981,2024,Q2,9,2023
2023-09-01,Kerala,2-Wheelers,4461,48967,2024,Q2,9,2023
2023-09-01,Madhya Pradesh,2-Wheelers,3283,74064,2024,Q2,9,2023
2023-09-01,Maharashtra,2-Wheelers,12444,134556,2024,Q2,9,2023
2023-09-01,Meghalaya,2-Wheelers,11,1991,2024,Q2,9,2023
2023-09-01,Mizoram,2-Wheelers,6,1561,2024,Q2,9,2023
2023-09-01,Odisha,2-Wheelers,3049,45630,2024,Q2,9,2023
2023-09-01,Puducherry,2-Wheelers,136,3350,2024,Q2,9,2023
2023-09-01,Punjab,2-Wheelers,676,35832,2024,Q2,9,2023
2023-09-01,Rajasthan,2-Wheelers,4336,81056,2024,Q2,9,2023
2023-09-01,Tamil Nadu,2-Wheelers,5178,116071,2024,Q2,9,2023
2023-09-01,Tripura,2-Wheelers,17,3157,2024,Q2,9,2023
2023-09-01,Uttar Pradesh,2-Wheelers,3141,143067,2024,Q2,9,2023
2023-09-01,Uttarakhand,2-Wheelers,262,12642,2024,Q2,9,2023
2023-09-01,West Bengal,2-Wheelers,489,58361,2024,Q2,9,2023
2023-10-01,Sikkim,2-Wheelers,0,398,2024,Q3,10,2023
2023-10-01,Sikkim,4-Wheelers,0,389,2024,Q3,10,2023
2023-10-01,Arunachal Pradesh,2-Wheelers,0,1281,2024,Q3,10,2023
2023-10-01,Ladakh,2-Wheelers,0,33,2024,Q3,10,2023
2023-10-01,Ladakh,4-Wheelers,0,187,2024,Q3,10,2023
2023-10-01,Mizoram,4-Wheelers,0,453,2024,Q3,10,2023
2023-10-01,Nagaland,2-Wheelers,0,471,2024,Q3,10,2023
2023-10-01,Nagaland,4-Wheelers,0,743,2024,Q3,10,2023
2023-10-01,Andaman & Nicobar Island,2-Wheelers,1,404,2024,Q3,10,2023
2023-10-01,Andaman & Nicobar Island,4-Wheelers,1,191,2024,Q3,10,2023
2023-10-01,Meghalaya,2-Wheelers,1,1776,2024,Q3,10,2023
2023-10-01,Meghalaya,4-Wheelers,1,1354,2024,Q3,10,2023
2023-10-01,Andhra Pradesh,4-Wheelers,68,7743,2024,Q3,10,2023
2023-10-01,Arunachal Pradesh,4-Wheelers,2,1111,2024,Q3,10,2023
2023-10-01,Assam,4-Wheelers,24,9481,2024,Q3,10,2023
2023-10-01,Bihar,4-Wheelers,57,6068,2024,Q3,10,2023
2023-10-01,Chandigarh,4-Wheelers,71,1722,2024,Q3,10,2023
2023-10-01,Chhattisgarh,4-Wheelers,79,4920,2024,Q3,10,2023
2023-10-01,DNH and DD,4-Wheelers,12,620,2024,Q3,10,2023
2023-10-01,Delhi,4-Wheelers,519,16459,2024,Q3,10,2023
2023-10-01,Goa,4-Wheelers,87,2094,2024,Q3,10,2023
2023-10-01,Gujarat,4-Wheelers,670,42365,2024,Q3,10,2023
2023-10-01,Haryana,4-Wheelers,220,20543,2024,Q3,10,2023
2023-10-01,Himachal Pradesh,4-Wheelers,7,3066,2024,Q3,10,2023
2023-10-01,Jammu and Kashmir,4-Wheelers,10,4603,2024,Q3,10,2023
2023-10-01,Jharkhand,4-Wheelers,30,4837,2024,Q3,10,2023
2023-10-01,Karnataka,4-Wheelers,1154,25652,2024,Q3,10,2023
2023-10-01,Kerala,4-Wheelers,642,14522,2024,Q3,10,2023
2023-10-01,Madhya Pradesh,4-Wheelers,112,13646,2024,Q3,10,2023
2023-10-01,Maharashtra,4-Wheelers,1404,47126,2024,Q3,10,2023
2023-10-01,Manipur,4-Wheelers,2,272,2024,Q3,10,2023
2023-10-01,Odisha,4-Wheelers,130,8500,2024,Q3,10,2023
2023-10-01,Puducherry,4-Wheelers,7,990,2024,Q3,10,2023
2023-10-01,Punjab,4-Wheelers,94,11396,2024,Q3,10,2023
2023-10-01,Rajasthan,4-Wheelers,464,18951,2024,Q3,10,2023
2023-10-01,Tamil Nadu,4-Wheelers,556,28342,2024,Q3,10,2023
2023-10-01,Tripura,4-Wheelers,3,497,2024,Q3,10,2023
2023-10-01,Uttar Pradesh,4-Wheelers,512,33774,2024,Q3,10,2023
2023-10-01,Uttarakhand,4-Wheelers,34,4562,2024,Q3,10,2023
2023-10-01,West Bengal,4-Wheelers,238,9972,2024,Q3,10,2023
2023-10-01,Andhra Pradesh,2-Wheelers,1757,66154,2024,Q3,10,2023
2023-10-01,Assam,2-Wheelers,245,51372,2024,Q3,10,2023
2023-10-01,Bihar,2-Wheelers,820,65088,2024,Q3,10,2023
2023-10-01,Chandigarh,2-Wheelers,157,1964,2024,Q3,10,2023
2023-10-01,Chhattisgarh,2-Wheelers,2195,38600,2024,Q3,10,2023
2023-10-01,DNH and DD,2-Wheelers,4,1109,2024,Q3,10,2023
2023-10-01,Delhi,2-Wheelers,2611,35861,2024,Q3,10,2023
2023-10-01,Goa,2-Wheelers,567,5377,2024,Q3,10,2023
2023-10-01,Gujarat,2-Wheelers,8417,149414,2024,Q3,10,2023
2023-10-01,Haryana,2-Wheelers,591,37096,2024,Q3,10,2023
2023-10-01,Himachal Pradesh,2-Wheelers,53,4480,2024,Q3,10,2023
2023-10-01,Jammu and Kashmir,2-Wheelers,137,6736,2024,Q3,10,2023
2023-10-01,Jharkhand,2-Wheelers,502,33632,2024,Q3,10,2023
2023-10-01,Karnataka,2-Wheelers,11137,108712,2024,Q3,10,2023
2023-10-01,Kerala,2-Wheelers,5051,36841,2024,Q3,10,2023
2023-10-01,Madhya Pradesh,2-Wheelers,3262,99036,2024,Q3,10,2023
2023-10-01,Maharashtra,2-Wheelers,15716,167065,2024,Q3,10,2023
2023-10-01,Manipur,2-Wheelers,6,1035,2024,Q3,10,2023
2023-10-01,Mizoram,2-Wheelers,36,1958,2024,Q3,10,2023
2023-10-01,Odisha,2-Wheelers,3972,71596,2024,Q3,10,2023
2023-10-01,Puducherry,2-Wheelers,197,3765,2024,Q3,10,2023
2023-10-01,Punjab,2-Wheelers,760,34028,2024,Q3,10,2023
2023-10-01,Rajasthan,2-Wheelers,4906,103647,2024,Q3,10,2023
2023-10-01,Tamil Nadu,2-Wheelers,6507,131658,2024,Q3,10,2023
2023-10-01,Tripura,2-Wheelers,6,4285,2024,Q3,10,2023
2023-10-01,Uttar Pradesh,2-Wheelers,3775,162993,2024,Q3,10,2023
2023-10-01,Uttarakhand,2-Wheelers,383,13890,2024,Q3,10,2023
2023-10-01,West Bengal,2-Wheelers,851,65489,2024,Q3,10,2023
2023-11-01,Sikkim,2-Wheelers,0,470,2024,Q3,11,2023
2023-11-01,Sikkim,4-Wheelers,0,403,2024,Q3,11,2023
2023-11-01,Arunachal Pradesh,2-Wheelers,0,1458,2024,Q3,11,2023
2023-11-01,Ladakh,2-Wheelers,0,39,2024,Q3,11,2023
2023-11-01,Ladakh,4-Wheelers,0,166,2024,Q3,11,2023
2023-11-01,Mizoram,4-Wheelers,0,531,2024,Q3,11,2023
2023-11-01,Andaman & Nicobar Island,4-Wheelers,1,170,2024,Q3,11,2023
2023-11-01,Nagaland,2-Wheelers,1,634,2024,Q3,11,2023
2023-11-01,Nagaland,4-Wheelers,1,860,2024,Q3,11,2023
2023-11-01,Andhra Pradesh,4-Wheelers,98,8220,2024,Q3,11,2023
2023-11-01,Arunachal Pradesh,4-Wheelers,3,1226,2024,Q3,11,2023
2023-11-01,Assam,4-Wheelers,26,7960,2024,Q3,11,2023
2023-11-01,Bihar,4-Wheelers,50,9075,2024,Q3,11,2023
2023-11-01,Chandigarh,4-Wheelers,88,1805,2024,Q3,11,2023
2023-11-01,Chhattisgarh,4-Wheelers,99,5877,2024,Q3,11,2023
2023-11-01,DNH and DD,4-Wheelers,3,590,2024,Q3,11,2023
2023-11-01,Delhi,4-Wheelers,538,18675,2024,Q3,11,2023
2023-11-01,Goa,4-Wheelers,97,2521,2024,Q3,11,2023
2023-11-01,Gujarat,4-Wheelers,592,32601,2024,Q3,11,2023
2023-11-01,Haryana,4-Wheelers,215,22002,2024,Q3,11,2023
2023-11-01,Himachal Pradesh,4-Wheelers,15,4242,2024,Q3,11,2023
2023-11-01,Jammu and Kashmir,4-Wheelers,18,4981,2024,Q3,11,2023
2023-11-01,Jharkhand,4-Wheelers,40,6684,2024,Q3,11,2023
2023-11-01,Karnataka,4-Wheelers,822,26232,2024,Q3,11,2023
2023-11-01,Kerala,4-Wheelers,641,12551,2024,Q3,11,2023
2023-11-01,Madhya Pradesh,4-Wheelers,137,17166,2024,Q3,11,2023
2023-11-01,Maharashtra,4-Wheelers,1315,48131,2024,Q3,11,2023
2023-11-01,Manipur,4-Wheelers,2,246,2024,Q3,11,2023
2023-11-01,Meghalaya,4-Wheelers,2,1387,2024,Q3,11,2023
2023-11-01,Odisha,4-Wheelers,177,7105,2024,Q3,11,2023
2023-11-01,Puducherry,4-Wheelers,11,990,2024,Q3,11,2023
2023-11-01,Punjab,4-Wheelers,128,12992,2024,Q3,11,2023
